id,main url,title,price,category,images,short desc,نام 1 صفت,مقدار(های) 1 صفت,نام 2 صفت,مقدار(های) 2 صفت,نام 3 صفت,مقدار(های) 3 صفت,نام 4 صفت,مقدار(های) 4 صفت,نام 5 صفت,مقدار(های) 5 صفت,نام 6 صفت,مقدار(های) 6 صفت,نام 7 صفت,مقدار(های) 7 صفت,نام 8 صفت,مقدار(های) 8 صفت,نام 9 صفت,مقدار(های) 9 صفت,نام 10 صفت,مقدار(های) 10 صفت,نام 11 صفت,مقدار(های) 11 صفت,نام 12 صفت,مقدار(های) 12 صفت,نام 13 صفت,مقدار(های) 13 صفت,نام 14 صفت,مقدار(های) 14 صفت,نام 15 صفت,مقدار(های) 15 صفت,نام 16 صفت,مقدار(های) 16 صفت,نام 17 صفت,مقدار(های) 17 صفت,نام 18 صفت,مقدار(های) 18 صفت,نام 19 صفت,مقدار(های) 19 صفت,نام 20 صفت,مقدار(های) 20 صفت,نام 21 صفت,مقدار(های) 21 صفت,نام 22 صفت,مقدار(های) 22 صفت,نام 23 صفت,مقدار(های) 23 صفت,نام 24 صفت,مقدار(های) 24 صفت,نام 25 صفت,مقدار(های) 25 صفت,نام 26 صفت,مقدار(های) 26 صفت,نام 27 صفت,مقدار(های) 27 صفت,نام 28 صفت,مقدار(های) 28 صفت,نام 29 صفت,مقدار(های) 29 صفت,نام 30 صفت,مقدار(های) 30 صفت,نام 31 صفت,مقدار(های) 31 صفت,نام 32 صفت,مقدار(های) 32 صفت,نام 33 صفت,مقدار(های) 33 صفت,نام 34 صفت,مقدار(های) 34 صفت,نام 35 صفت,مقدار(های) 35 صفت,نام 36 صفت,مقدار(های) 36 صفت,نام 37 صفت,مقدار(های) 37 صفت,نام 38 صفت,مقدار(های) 38 صفت,نام 39 صفت,مقدار(های) 39 صفت,نام 40 صفت,مقدار(های) 40 صفت,نام 41 صفت,مقدار(های) 41 صفت,نام 42 صفت,مقدار(های) 42 صفت,نام 43 صفت,مقدار(های) 43 صفت,نام 44 صفت,مقدار(های) 44 صفت,نام 45 صفت,مقدار(های) 45 صفت,نام 46 صفت,مقدار(های) 46 صفت,نام 47 صفت,مقدار(های) 47 صفت,نام 48 صفت,مقدار(های) 48 صفت,نام 49 صفت,مقدار(های) 49 صفت,نام 50 صفت,مقدار(های) 50 صفت
1325,https://damatajhiz.com/products/2332/فن-کویل-کاستی-یک-طرفه-ریوکو,فن کویل کاستی یک طرفه ریوکو,,فن کویل > فن کویل ریوکو,https://damava.ir/wp-content/uploads/2022/sarmayesh/1325/1.jpg,<ol><li>قابل عرضه در ظرفیت‌های 600 تا 2000 فوت مکعب بر دقیقه</li><li>ارائه شده در دو نوع دو و چهار لوله ای</li></ol>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,https://damatajhiz.com/products/2225/کولر-آبی-آبسال-مدل-ac-33,کولر آبی آبسال مدل AC 33,,کولر آبی > کولر آبی آبسال,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1326/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1326/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1326/3.jpg",<ol><li>ابعاد (ارتفاع، طول، عرض): 70*60*60 سانتیمتر</li><li>برای مساحت تا 25 متر مربع(براساس شرایط)</li><li>دارای قدرت موتور 1/5 اسب بخار</li><li>مجهز به کلید محافظ جان</li></ol>,مدل,AC 33 ,نوع,خانگی قابل حمل,سیستم سرمایش,تبخیری,برق مصرفی,تک فاز 220 ولت,توان مصرفی (W),390,هوادهی  (cfm),1300,هوادهی  (m^3/h),2200,مقدار مصرف آب در  35 درجه سانتیگراد  و 15% رطوبت نسبی (Lit/h),15,قدرت خنک کنندگی در شرایط متعادل (m^3),150,قدرت موتور  (وات),150,قدرت موتور  ( اسب بخار ),1/5hp,قدرت پمپ ( اسب بخار ),1/60hp,ابعاد کولر (cm) (طول),60,ابعاد کولر (cm) (عرض),60,ابعاد کولر (cm) (ارتفاع),70,وزن خالص (kg),28.5,ظرفیت مخزن آب (Lit),20,کشور سازنده,ایران,مدت گارانتی,2 سال گارانتی,نصب رایگان,ندارد,گارانتی,2 سال گارانتی آبسال,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,https://damatajhiz.com/products/2171/کولر-گازی-سامسونگ-مدل-ar30kcfu-max,کولر گازی سامسونگ مدل AR30KCFU-MAX,,کولر گازی و اسپلیت > کولر گازی و اسپلیت سامسونگ,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/3.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/4.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/5.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/6.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/7.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1327/8.jpg",<ol><li>عملکرد: سرمايش</li><li>رده انرژی B</li><li>برای مساحت 45 تا 64 متر مربع(براساس شرایط)</li><li>گاز مبرد R22 و کمپرسور روتاری</li><li>مناسب آب و هوای معتدل و حاره ای</li></ol>,مدل دستگاه,AR30KCFU-MAX,برچسب مصرف انرژی,B,موقعیت نصب دستگاه,دیواری,شرایط کارکرد,معتدل و حاره ای,نوع کمپرسور,روتاری,کیت اینورتر (کم مصرف) ,ندارد,گاز مبرد,R22,ظرفیت سرمایشی - BTU/h,30000,ظرفیت گرمایشی - BTU/h,-, برق مصرفی,تک فاز - 220 ولت,جریان برق مصرفی - Amp,13~12,حداکثر صدا یونیت داخلی - Db,46/40,ابعاد یونیت داخلی - mm ,1279x345x229,ابعاد یونیت خارجی - mm,880x798x310,وزن یونیت داخلی - Kg,20,وزن یونیت خارجی - Kg,70,سایز لوله مایع (رفت) - inch,1/4,سایز لوله گاز (برگشت) - inch,5/8,حداکثر طول لوله کشی - m,18,حداکثر ارتفاع لوله کشی - m,8,دامنه دمایی  کارکرد,10 الی 54 درجه سانتی گراد,گارانتی,سام سرویس,کشور سازنده ,کره جنوبی,مدت گارانتی,18 ماه - 60 ماه کمپرسور,شناسه کالا,2800000131456,گارانتی,5 سال گارانتی سام سرویس,گارانتی,5 سال ضمانت تعويض كمپرسور و 18 ماه گارانتی قطعات فنی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,https://damatajhiz.com/products/3543/هود-آشپزخانه-استیل-مخفی-بیمکث-مدل-2062,هود آشپزخانه استیل مخفی بیمکث مدل 2062,,هود آشپزخانه و هواکش > هود بیمکث,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1328/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1328/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1328/3.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1328/4.jpg",<ol><li>قدرت موتور: 600 متر مکعب بر ساعت</li><li> تعداد دور موتور: 4 دور</li><li> دارای ریموت کنترل + کابل برق </li><li> فیلتر آلومینیومی قابل شستشو و تعویض</li><li> برای آشپزخانه تا 15 مترمربع</li></ol>,مدل ,B2062U ,نوع,مخفی,ابعاد (cm) (طول),70.5,ابعاد (cm) (عرض),28.5,ابعاد (cm) (ارتفاع),39,تعداد موتور,1,تعداد دور موتور,4,حداکثر قدرت مکش(m3/h) ,600,توان مصرفی (وات),200,جنس بدنه,استیل,رنگ,استیل,نوع فیلتر,آلومینیومی,تعداد فیلتر,1,نوع کلید,لمسی,نوع لامپ,SMD,تعداد لامپ,2,میزان صدا(db),52/68,کنترل از راه دور,دارد,سنسور دود و دما,ندارد,گارانتی,2 سال گارانتی شرکت اصلی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,https://damatajhiz.com/products/3545/هود-آشپزخانه-مورب-بیمکث-مدل-2032-پلاس,هود آشپزخانه مورب بیمکث مدل 2032 پلاس,,هود آشپزخانه و هواکش > هود بیمکث,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1329/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1329/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1329/3.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1329/4.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1329/5.jpg",<ol><li>قدرت موتور: 600 متر مکعب بر ساعت</li><li> تعداد دور موتور: 4 دور</li><li>دارای کابل برق + سنسور دود و دما + ریموت کنترل </li><li> فیلتر آلومینیومی قابل شستشو و تعویض</li><li> برای آشپزخانه تا 15 مترمربع</li></ol>,مدل,B2032U Plus ,نوع,مورب,ابعاد (cm) (طول),90,ابعاد (cm) (عرض),62,تعداد موتور,1,تعداد دور موتور,4,حداکثر قدرت مکش(m3/h) ,600,توان مصرفی (وات),200,جنس بدنه,شیشه و فولاد رنگ شده,رنگ,مشکی,نوع فیلتر,آلومینیومی,تعداد فیلتر,1,نوع کلید,لمسی,نوع لامپ,SMD,تعداد لامپ,2,میزان صدا(db),52/68,کنترل از راه دور,دارد,سنسور دود و دما,دارد,گارانتی,2 سال گارانتی شرکت اصلی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,https://damatajhiz.com/products/3014/کولر-آبی-کم-مصرف-کاوه-کویر-4000-گرید-a,کولر آبی کم مصرف کاوه کویر 4000 گرید A,,کولر آبی > کولر آبی کاوه کویر,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1330/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1330/2.jpg",<ol><li>ابعاد (ارتفاع، طول، عرض): 87*73*73 سانتیمتر</li><li>برای مساحت 50 تا 70 متر مربع (براساس شرایط)</li><li>دارای قدرت موتور 1/3 اسب بخار</li></ol>,مدل,4000 گرید A,ظرفیت هوادهی(m3/h),4100,صرفه جویی انرژی(درصد),62,ابعاد(cm) (طول),73,ابعاد(cm) (عرض),73,ابعاد(cm) (ارتفاع),87,وزن(Kg),45,توان مصرفی(W) (کند),250,توان مصرفی(W) (تند),450,قدرت موتور(hp) (کند),1/9,قدرت موتور(hp) (تند),1/3,بازدهی تبخیر(درصد),80,جریان مصرفی(A) (کند),1.2,جریان مصرفی(A) (تند),2.3,جنس بدنه,ورق گالوانیزه با پوشش روی,گارانتی,2 سال گارانتی کاوه کویر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,https://damatajhiz.com/products/3009/کولر-آبی-بالازن-5800-کاوه-کویر,کولر آبی بالازن 5800 کاوه کویر,,کولر آبی > کولر آبی کاوه کویر,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1331/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1331/2.jpg",<ol><li>ابعاد (ارتفاع، طول، عرض): 100*87*87 سانتیمتر</li><li>برای مساحت 70 تا 110 متر مربع (براساس شرایط)</li><li>دارای قدرت موتور 1/2 اسب بخار</li></ol>,مدل,بالازن 5800,ظرفیت هوادهی(m3/h),6000,بازدهی انرژی(درصد),30,ابعاد(cm) (طول),87,ابعاد(cm) (عرض),87,ابعاد(cm) (ارتفاع),100,وزن(Kg),73,توان مصرفی(W) (کند),340,توان مصرفی(W) (تند),720,قدرت موتور(hp) (کند),1/6,قدرت موتور(hp) (تند),2/1,بازدهی تبخیر(درصد),80,جریان مصرفی(A) (کند),1.7,جریان مصرفی(A) (تند),3.6,جنس بدنه,ورق گالوانیزه با پوشش روی,گارانتی,2 سال گارانتی کاوه کویر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,https://damatajhiz.com/products/3019/کولر-پرتابل-2800-کاوه-کویر,کولر پرتابل 2800 کاوه کویر,,کولر آبی > کولر آبی کاوه کویر,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1332/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1332/2.jpg",<ol><li>ابعاد (ارتفاع، طول، عرض): 50*50*50 سانتیمتر</li><li> برای مساحت 20 تا 30 متر مربع (براساس شرایط)</li><li>دارای قدرت موتور 1/8 اسب بخار</li></ol>,مدل,پرتابل 2800,ظرفیت هوادهی(m3/h),1300,ابعاد(cm) (طول),50,ابعاد(cm) (عرض),50,ابعاد(cm) (ارتفاع),50,وزن(Kg),18,توان مصرفی(W) (کند),180,توان مصرفی(W) (تند),220,قدرت موتور(hp) (کند),1/7,قدرت موتور(hp) (تند),1/8,بازدهی تبخیر(درصد),70,جریان مصرفی(A) (کند),0.7,جریان مصرفی(A) (تند),0.8,جنس بدنه,ورق گالوانیزه با پوشش روی,گارانتی,2 سال گارانتی کاوه کویر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,https://damatajhiz.com/products/3022/کولر-پلیمری-16000-کاوه-کویر,کولر پلیمری 16000 کاوه کویر,,کولر آبی,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1333/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1333/2.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1333/3.jpg",<ol><li>برای مساحت 200 تا 300 متر مربع (براساس شرایط)</li><li>هوادهی 16000 متر مکعب در ساعت </li><li>مجهز به اینورتر و نمایشگر با کنترل هوشمند و پد سلولزی</li></ol>,مدل,پلیمری 1600,ظرفیت هوادهی(m3/h),16000,مصرف برق(Kw),1.2,رده انرژی,A,گارانتی,2 سال گارانتی کاوه کویر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,https://damatajhiz.com/products/3417/هود-آشپزخانه-شومینه-ای-استیل-البرز-مدل-sa-106,هود آشپزخانه شومینه ای استیل البرز مدل SA-106,,هود آشپزخانه و هواکش > هود استیل البرز,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1334/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1334/2.jpg",<ol><li>قدرت موتور: 900 متر مکعب بر ساعت</li><li>تعداد دور موتور: 3 دور</li><li>دارای سنسور دود و دما + ریموت کنترل + صفحه کلید لمسی</li><li>دارای فیلتر آلومینیومی قابل تعویض و شستشو</li><li>برای آشپزخانه تا 23 مترمربع</li></ol>,مدل ,SA-106,نوع,شومینه ای,ابعاد (cm) (طول),90,ابعاد (cm) (عرض),51,ابعاد (cm) (ارتفاع),60-70,تعداد موتور,1,تعداد دور موتور,3,حداکثر قدرت مکش(m3/h) ,960,حداقل قدرت مکش(m3/h) ,780,فشار هوای خروجی (Pa),300,جریان مصرفی (آمپر),0.74,توان مصرفی (وات),170,جنس بدنه,شیشه و استیل,رنگ,مشکی,نوع فیلتر,آلومینیومی,تعداد فیلتر,1,نوع کلید,لمسی,نوع لامپ,LED,تعداد لامپ,2,میزان صدا(db),55/70,کنترل از راه دور,دارد,سنسور دود و دما,دارد,گارانتی,24 ماه گارانتی استیل البرز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,https://damatajhiz.com/products/3415/هود-آشپزخانه-شومینه-ای-استیل-البرز-مدل-sa-115,هود آشپزخانه شومینه ای استیل البرز مدل SA-115,,هود آشپزخانه و هواکش > هود استیل البرز,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1335/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1335/2.jpg",<ol><li>قدرت موتور: 900 متر مکعب بر ساعت</li><li>تعداد دور موتور: 5 دور</li><li>دارای سنسور دود و دما + ریموت کنترل + صفحه کلید لمسی</li><li>دارای دو فیلتر آلومینیومی قابل تعویض و شستشو</li><li>برای آشپزخانه تا 22 مترمربع</li></ol>,مدل,SA-115,نوع,شومینه ای,ابعاد (cm) (طول),90,ابعاد (cm) (عرض),48,ابعاد (cm) (ارتفاع),60-70,تعداد موتور,1,تعداد دور موتور,5,حداکثر قدرت مکش(m3/h) ,900,حداقل قدرت مکش(m3/h) ,300,فشار هوای خروجی (Pa),300,جریان مصرفی (آمپر),0.72,توان مصرفی (وات),165,جنس بدنه,شیشه و استیل,رنگ,مشکی و استیل,نوع فیلتر,آلومینیومی,تعداد فیلتر,2,نوع کلید,لمسی,نوع لامپ,LED,تعداد لامپ,2,میزان صدا(db),48/55,کنترل از راه دور,دارد,سنسور دود و دما,دارد,گارانتی,24 ماه گارانتی استیل البرز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,https://damatajhiz.com/products/6676/داکت-اسپلیت-تهویه-مدل-tds-firm-36-g,داکت اسپلیت تهویه مدل TDS-FIRM-36-G,,داکت اسپلیت > داکت اسپلیت تهویه,https://damava.ir/wp-content/uploads/2022/sarmayesh/1336/1.jpg,<ol><li>عملکرد: سرمايش و گرمایش</li><li>قابلیت اتصال به کویل آبگرم جهت تامین گرمایش</li><li>برق مصرفی تکفاز + رده انرژی A</li><li>برای مساحت 60 تا 85 متر مربع (براساس شرایط)</li><li>گاز مبرد R410a و کمپرسور روتاری</li></ol>,مدل دستگاه,TDS-FIRM-36-G,برچسب مصرف انرژی,A,موقعیت نصب پنل داخلی,سقفی توکار,شرایط کارکرد,معتدل,گردش هوا- m3/h ,1870/1615/1462,ظرفیت سرمایشی - BTU/h,37090,ظرفیت گرمایشی - BTU/h,47090,ظرفیت سرمایشی - تن,3, برق مصرفی,تک فاز - 220 ولت,شدت جریان گرمایش/سرمایش- Amp,15.5/1.2,حداکثر میزان صدای یونیت داخلی - Db,50,ابعاد خالص یونیت داخلی (عمقxارتفاعxعرض) - mm ,1152x342x552,ابعاد ناخالص یونیت داخلی (عمقxارتفاعxعرض) - mm,1280x360x800,ابعاد خالص یونیت خارجی (عمقxارتفاعxعرض) - mm,1004x833x383,ابعاد ناخالص یونیت خارجی (عمقxارتفاعxعرض) - mm,1100x960x550,وزن یونیت داخلی (خالص | ناخالص) - Kg,52 | 55,وزن یونیت خارجی (خالص | ناخالص) - Kg,107 | 110,نوع کمپرسور,روتاری,کیت اینورتر (کم مصرف),ندارد,گاز مبرد,R410a,سایز لوله مایع (رفت) - inch,3/8,سایز لوله گاز (برگشت) - inch,5/8,قطر درین - inch,-,حداکثر طول لوله کشی - m,25,حداکثر ارتفاع لوله کشی - m,10,دامنه دمایی کارکرد,20- الی 55 درجه سانتیگراد,کشور سازنده ,ایران,مدت گارانتی,24 ماه ضمانت قطعات فنی و کمپرسور,کد ملی کالا,1151120144590010,گارانتی,2 سال گارانتی تهویه,گارانتی,2 سال ضمانت کلیه قطعات از زمان تحویل,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,https://damatajhiz.com/products/6678/داکت-اسپلیت-تهویه-مدل-tds-firm-60-h,داکت اسپلیت تهویه مدل TDS-FIRM-60-H,,داکت اسپلیت > داکت اسپلیت تهویه,"https://damava.ir/wp-content/uploads/2022/sarmayesh/1337/1.jpg,https://damava.ir/wp-content/uploads/2022/sarmayesh/1337/2.jpg",<ol><li>عملکرد: سرمايش و گرمایش</li><li>قابلیت اتصال به کویل آبگرم جهت تامین گرمایش</li><li>برق مصرفی سه فاز + رده انرژی A</li><li>برای مساحت 100 تا 150 متر مربع (براساس شرایط)</li><li>گاز مبرد R410a و کمپرسور روتاری</li></ol>,مدل دستگاه,TDS-FIRM-60-H,برچسب مصرف انرژی,A,موقعیت نصب پنل داخلی,سقفی توکار,شرایط کارکرد,معتدل,گردش هوا- m3/h ,2295/2125/1955,ظرفیت سرمایشی - BTU/h,51470,ظرفیت گرمایشی - BTU/h,50350,ظرفیت سرمایشی - تن,5, برق مصرفی,سه فاز - 380 ولت,شدت جریان گرمایش/سرمایش- Amp,10/2.1,حداکثر میزان صدای یونیت داخلی - Db,53,ابعاد خالص یونیت داخلی (عمقxارتفاعxعرض) - mm ,1300x380x593,ابعاد ناخالص یونیت داخلی (عمقxارتفاعxعرض) - mm,1400x480x640,ابعاد خالص یونیت خارجی (عمقxارتفاعxعرض) - mm,920x1330x350,ابعاد ناخالص یونیت خارجی (عمقxارتفاعxعرض) - mm,1050x1400x470,وزن یونیت داخلی (خالص | ناخالص) - Kg,58 | 61,وزن یونیت خارجی (خالص | ناخالص) - Kg,145 | 150,نوع کمپرسور,روتاری,کیت اینورتر (کم مصرف),ندارد,گاز مبرد,R410a,سایز لوله مایع (رفت) - inch,1/2,سایز لوله گاز (برگشت) - inch,3/4,قطر درین - inch,-,حداکثر طول لوله کشی - m,25,حداکثر ارتفاع لوله کشی - m,10,دامنه دمایی کارکرد,20- الی 55 درجه سانتیگراد,کشور سازنده ,ایران,مدت گارانتی,24 ماه ضمانت قطعات فنی و کمپرسور,کد ملی کالا,1151120144590010,گارانتی,2 سال گارانتی تهویه,گارانتی,2 سال ضمانت کلیه قطعات از زمان تحویل,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
